iter	Logloss
915	0.0386237434
916	0.03860945553
917	0.03860029215
918	0.03858034938
919	0.03857099163
920	0.0385461177
921	0.03853902688
922	0.03852839718
923	0.03852211915
924	0.03851479415
925	0.03849731864
926	0.03848550121
927	0.03846585478
928	0.03845918773
929	0.03845016645
930	0.03844077068
931	0.03842967771
932	0.03841552419
933	0.03840335819
934	0.03838391057
935	0.03837676182
936	0.03835772905
937	0.03834177809
938	0.03833034962
939	0.03829800667
940	0.03829062069
941	0.03828260898
942	0.03826786627
943	0.03825160986
944	0.03823354469
945	0.03820813305
946	0.03819402092
947	0.03817669669
948	0.03815548031
949	0.03813858706
950	0.03811429192
951	0.03810839983
952	0.03809492488
953	0.0380822392
954	0.03805562664
955	0.03804232703
956	0.0380277029
957	0.03800720169
958	0.03799421874
959	0.03797795433
960	0.03796957792
961	0.03795295765
962	0.0379370679
963	0.03792136625
964	0.03790461591
965	0.03789181599
966	0.03787136236
967	0.03785886912
968	0.03784623811
969	0.03783570648
970	0.03782267939
971	0.03780391717
972	0.03778749347
973	0.03777256602
974	0.03775106106
975	0.03773568269
976	0.03772045713
977	0.03770367655
978	0.0376927202
979	0.03767424578
980	0.03766657147
981	0.03765621376
982	0.0376398247
983	0.03761788985
984	0.03760363128
985	0.03759123514
986	0.03757651469
987	0.03756497591
988	0.03755884161
989	0.03754212021
990	0.03752315531
991	0.03751185398
992	0.03749603974
993	0.037484586
994	0.03747045015
995	0.03746114522
996	0.03745283883
997	0.03743122586
998	0.03742299683
999	0.03741274997
